country_code,ID,family_importance,friends_importance,leisure_importance,work_importance,freedom,life_satisfaction,financial_satisfaction,religiousity,political_scale,sex,birthyear,age,marital_status,employment
CAN,124075414,1.0,1.0,1.0,1.0,7.0,7.0,9.0,A religious person,5.0,Male,1957.0,63.0,Single,Other
CAN,124075415,2.0,2.0,2.0,2.0,7.0,7.0,5.0,Not a religious person,8.0,Male,1957.0,63.0,Single,Part time
CAN,124075417,1.0,2.0,2.0,3.0,7.0,6.0,8.0,A religious person,5.0,Female,1988.0,31.0,Married,Homemaker not otherwise employed
CAN,124075419,1.0,1.0,1.0,1.0,7.0,8.0,9.0,A religious person,8.0,Female,1980.0,40.0,Married,Full time
CAN,124075420,1.0,1.0,1.0,3.0,9.0,8.0,8.0,An atheist,4.0,Male,1979.0,41.0,Married,Full time
CAN,124075421,1.0,3.0,1.0,1.0,10.0,9.0,8.0,A religious person,8.0,Male,1981.0,39.0,Married,Full time
CAN,124075423,1.0,1.0,2.0,2.0,7.0,7.0,3.0,Not a religious person,5.0,Female,1949.0,70.0,Married,Retired/pensioned
CAN,124075425,1.0,2.0,2.0,4.0,10.0,9.0,9.0,Not a religious person,3.0,Male,1963.0,57.0,Married,Retired/pensioned
CAN,124075428,1.0,2.0,2.0,2.0,8.0,6.0,8.0,Not a religious person,6.0,Female,1983.0,37.0,Living together as married,Full time
CAN,124075429,1.0,2.0,1.0,3.0,7.0,6.0,6.0,An atheist,6.0,Female,1962.0,58.0,Married,Full time
CAN,124075430,1.0,2.0,1.0,1.0,10.0,10.0,10.0,Not a religious person,10.0,Female,1976.0,44.0,Living together as married,Full time
CAN,124075431,1.0,1.0,1.0,1.0,6.0,7.0,4.0,Not a religious person,4.0,Male,1952.0,68.0,Married,Retired/pensioned
CAN,124075433,1.0,2.0,2.0,3.0,8.0,8.0,7.0,Not a religious person,5.0,Female,1981.0,39.0,Married,Homemaker not otherwise employed
CAN,124075434,3.0,2.0,2.0,1.0,8.0,3.0,3.0,Not a religious person,7.0,Male,1969.0,50.0,Separated,Full time
CAN,124075435,1.0,1.0,1.0,4.0,9.0,7.0,7.0,An atheist,5.0,Male,1965.0,54.0,Married,Full time
CAN,124075436,3.0,2.0,2.0,2.0,10.0,7.0,5.0,An atheist,6.0,Female,1996.0,24.0,Single,Student
CAN,124075437,1.0,1.0,1.0,1.0,9.0,6.0,7.0,Not a religious person,5.0,Female,1980.0,40.0,Single,Full time
CAN,124075438,1.0,1.0,1.0,1.0,9.0,9.0,10.0,A religious person,5.0,Female,1970.0,50.0,Married,Full time
CAN,124075439,1.0,2.0,2.0,2.0,6.0,4.0,5.0,Not a religious person,7.0,Male,1973.0,46.0,Single,Unemployed
CAN,124075440,1.0,1.0,1.0,2.0,8.0,4.0,9.0,A religious person,5.0,Male,1966.0,53.0,Living together as married,Full time
CAN,124075441,2.0,3.0,2.0,2.0,8.0,7.0,7.0,An atheist,5.0,Female,1972.0,48.0,Single,Full time
CAN,124075442,1.0,1.0,1.0,2.0,10.0,9.0,7.0,An atheist,4.0,Male,1976.0,43.0,Married,Full time
CAN,124075445,1.0,3.0,1.0,4.0,7.0,4.0,3.0,Not a religious person,6.0,Female,1954.0,66.0,Widowed,Retired/pensioned
CAN,124075446,1.0,1.0,2.0,2.0,8.0,9.0,7.0,A religious person,3.0,Male,1939.0,81.0,Married,Retired/pensioned
CAN,124075448,1.0,3.0,2.0,3.0,8.0,8.0,8.0,Not a religious person,8.0,Female,1968.0,52.0,Married,Full time
CAN,124075449,1.0,2.0,1.0,1.0,8.0,9.0,7.0,A religious person,6.0,Female,1981.0,39.0,Married,Full time
CAN,124075450,1.0,1.0,1.0,2.0,4.0,5.0,4.0,An atheist,5.0,Female,1972.0,47.0,Married,Other
CAN,124075452,1.0,1.0,1.0,2.0,6.0,6.0,4.0,Not a religious person,5.0,Male,1968.0,51.0,Living together as married,Full time
CAN,124075455,1.0,2.0,2.0,1.0,8.0,8.0,8.0,Not a religious person,9.0,Male,1958.0,62.0,Married,Full time
CAN,124075456,1.0,2.0,1.0,4.0,8.0,9.0,8.0,Not a religious person,4.0,Male,1949.0,70.0,Married,Retired/pensioned
CAN,124075458,2.0,2.0,1.0,1.0,7.0,7.0,5.0,Not a religious person,5.0,Male,1978.0,42.0,Single,Full time
CAN,124075459,1.0,2.0,2.0,3.0,7.0,8.0,8.0,An atheist,4.0,Male,1983.0,37.0,Married,Part time
CAN,124075460,1.0,1.0,2.0,1.0,6.0,8.0,9.0,A religious person,10.0,Male,1956.0,64.0,Living together as married,Full time
CAN,124075462,2.0,3.0,1.0,2.0,8.0,7.0,6.0,A religious person,10.0,Female,1963.0,57.0,Divorced,Full time
CAN,124075463,1.0,1.0,2.0,1.0,10.0,9.0,9.0,Not a religious person,4.0,Male,1960.0,60.0,Married,Full time
CAN,124075464,3.0,1.0,2.0,2.0,9.0,7.0,9.0,Not a religious person,7.0,Male,1999.0,21.0,Single,Part time
CAN,124075466,1.0,2.0,1.0,2.0,7.0,7.0,8.0,A religious person,5.0,Female,1962.0,58.0,Married,Part time
CAN,124075468,1.0,2.0,2.0,1.0,5.0,5.0,4.0,A religious person,4.0,Male,1960.0,60.0,Married,Unemployed
CAN,124075469,1.0,2.0,2.0,4.0,8.0,7.0,7.0,A religious person,9.0,Male,1982.0,38.0,Single,Part time
CAN,124075470,1.0,1.0,2.0,1.0,8.0,8.0,8.0,Not a religious person,8.0,Male,1999.0,21.0,Single,Student
CAN,124075472,1.0,1.0,1.0,2.0,7.0,8.0,6.0,A religious person,7.0,Male,1968.0,51.0,Married,Full time
CAN,124075473,1.0,2.0,1.0,1.0,7.0,8.0,7.0,Not a religious person,8.0,Male,1965.0,55.0,Married,Full time
CAN,124075474,1.0,1.0,1.0,4.0,7.0,4.0,7.0,Not a religious person,3.0,Male,1992.0,28.0,Single,Full time
CAN,124075476,1.0,2.0,1.0,2.0,9.0,8.0,8.0,Not a religious person,5.0,Female,1963.0,47.0,Married,Full time
CAN,124075479,1.0,2.0,2.0,2.0,9.0,8.0,6.0,Not a religious person,3.0,Female,1972.0,48.0,Divorced,Part time
CAN,124075480,1.0,1.0,1.0,3.0,9.0,9.0,9.0,Not a religious person,4.0,Female,1955.0,65.0,Married,Retired/pensioned
CAN,124075482,1.0,1.0,1.0,1.0,8.0,9.0,10.0,A religious person,10.0,Male,1950.0,70.0,Married,Retired/pensioned
